name,number,N,class_,class_sf,class_A,class_B,class_C,class_D,class_E,class_K,class_L,class_M,class_O,class_P,class_Q,class_R,class_S,class_V,class_X,class_Z,e,h,k
Charis,627,1,S,S,0.009504,0.0,0.0,0.0,0.0,0.0,0.0,0.172292,0.0,0.030585,0.0,0.0,0.784345,3.0E-6,0.0,0.003271,,,
Christine,628,1,S,S,0.0,4.43E-4,0.01057,0.0,0.0,0.137383,0.0,0.160191,0.0,0.006651,0.002723,0.0,0.682038,1.0E-6,0.0,0.0,,,
Bernardina,629,1,M,M,0.0,1.0E-6,2.1E-5,0.0,0.0,7.1E-5,0.0,0.846509,0.0,0.150631,0.0,0.0,0.002767,0.0,0.0,0.0,0,,
Euphemia,630,1,S,S,1.15E-4,0.0,4.0E-6,0.0,0.0,8.6E-5,0.013439,0.001304,0.0,0.0,1.0E-6,0.0,0.985036,1.5E-5,0.0,0.0,,,
Philippina,631,4,S,S,0.0,0.0,1.08E-4,0.0,0.0,1.0E-6,5.2E-5,3.0E-6,0.0,0.0,1.03E-4,2.7E-5,0.999629,7.7E-5,0.0,0.0,,,
Zelima,633,1,A,A,0.999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ute,634,1,C,C,0.0,0.001108,0.86109,0.0,0.0,0.0,0.0,2.0E-6,0.0,0.024187,2.0E-6,0.0,0.113611,0.0,0.0,0.0,,0,
Vundtia,635,1,Ch,Ch,0.0,0.019773,0.943769,0.0,0.0,0.0,0.0,1.0E-6,0.0,0.028649,0.0,0.0,0.007809,0.0,0.0,0.0,,1,
Erika,636,1,C,C,0.0,0.024644,0.912412,0.0,0.0,0.0,0.0,2.0E-5,0.0,0.060235,0.0,0.0,0.002689,0.0,0.0,0.0,,,
Moira,638,1,Ch,Ch,0.0,0.031641,0.968139,0.0,0.0,1.9E-5,0.0,1.0E-6,0.0,2.0E-4,1.0E-6,0.0,0.0,0.0,0.0,0.0,,1,
Latona,639,1,M,M,0.0,8.0E-6,1.8E-5,0.0,0.0,0.055006,0.002452,0.851155,0.0,0.026434,0.0,0.0,0.064927,0.0,0.0,0.0,,,
Brambilla,640,1,Ch,Ch,0.0,0.003316,0.571052,0.0,0.0,3.85E-4,0.0,0.009694,0.0,0.347014,0.0,0.0,0.068539,0.0,0.0,0.0,,1,
Clara,642,1,M,M,0.0,2.0E-6,4.03E-4,0.0,0.0,0.058792,0.007711,0.852231,0.0,0.055674,1.19E-4,0.0,0.025062,7.0E-6,0.0,0.0,0,,
Josefa,649,1,S,S,0.0,0.0,0.001427,0.0,0.0,9.0E-6,0.0,3.0E-6,0.0,0.0,0.259763,0.0,0.738661,1.38E-4,0.0,0.0,,,
Jubilatrix,652,1,S,S,0.0,0.0,8.92E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077772,0.0,0.921335,1.0E-6,0.0,0.0,,,
Berenike,653,2,K,K,0.0,1.2E-5,2.1E-5,0.0,0.0,0.710436,0.008617,0.223153,0.0,0.002299,0.0,0.0,0.055462,0.0,0.0,0.0,,,
Zelinda,654,2,Ch,Ch,0.0,0.00315,0.996192,0.0,0.0,6.41E-4,1.0E-6,4.0E-6,0.0,7.0E-6,4.0E-6,0.0,1.0E-6,0.0,0.0,0.0,,1,
Beagle,656,1,C,C,0.0,8.81E-4,0.945779,0.0,0.0,0.0,0.0,1.28E-4,0.0,0.04505,0.0,0.0,0.008163,0.0,0.0,0.0,,0,
Gunlod,657,1,C,C,0.0,0.008973,0.878442,0.0,0.0,0.0,0.0,0.0,0.0,0.104254,0.0,0.0,0.008332,0.0,0.0,0.0,,0,
Nestor,659,2,P,P,0.0,4.5E-4,2.1E-4,2.46E-4,0.0,0.0,0.0,6.99E-4,0.0,0.998393,0.0,0.0,3.0E-6,0.0,0.0,0.0,,,
Crescentia,660,1,S,S,0.0,0.0,0.0,0.102571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89724,1.88E-4,0.0,0.0,,,
Cloelia,661,3,K,K,0.0,2.71E-4,9.98E-4,0.0,0.0,0.675099,2.0E-6,0.303197,0.0,0.002544,7.0E-6,0.0,0.017881,0.0,0.0,0.0,,,
Newtonia,662,1,M,M,0.0,1.3E-5,0.004726,0.0,1.71E-4,1.1E-5,0.075832,0.465043,0.0,1.09E-4,0.004115,0.0,0.449922,5.9E-5,0.0,0.0,,,
Gerlinde,663,1,C,C,0.0,0.002479,0.516929,0.0,0.0,0.0,0.0,0.0,0.0,0.479761,0.0,0.0,8.31E-4,0.0,0.0,0.0,,0,
Sabine,665,1,S,S,0.0,1.0E-6,0.0,0.0,3.0E-6,0.003292,0.0,6.97E-4,0.0,1.0E-6,0.0,0.0,0.996005,0.0,0.0,0.0,,,
Desdemona,666,1,S,S,0.0,1.0E-6,0.00253,0.00392,0.0,0.001792,0.022292,0.27119,0.0,0.091948,0.0,0.0,0.606326,2.0E-6,0.0,0.0,,,
Denise,667,1,C,C,0.0,0.01014,0.853311,0.0,0.0,0.0,0.0,0.0,0.0,0.129308,0.0,0.0,0.007241,0.0,0.0,0.0,,0,
Dora,668,2,Ch,Ch,0.0,0.00832,0.982786,0.0,0.0,4.0E-6,0.0,0.0,0.0,6.0E-5,0.0,0.0,0.00883,0.0,0.0,0.0,,1,
Ottegebe,670,2,S,S,0.0,0.0,2.01E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003947,2.0E-6,0.995844,5.0E-6,0.0,0.0,,,
Carnegia,671,1,C,C,0.0,4.93E-4,0.92349,0.0,0.0,0.032589,2.69E-4,0.043128,0.0,1.0E-6,1.4E-5,0.0,1.1E-5,5.0E-6,0.0,0.0,,0,
Edda,673,1,M,M,0.0,0.0,5.3E-5,0.0,0.0,6.81E-4,0.080893,0.915178,0.0,4.0E-6,0.0,0.0,0.003191,0.0,0.0,0.0,0,,0
Rachele,674,1,S,S,0.0,0.0,0.001437,0.0,0.0,7.27E-4,0.0,0.015574,0.0,1.0E-6,0.100144,0.0,0.88205,6.7E-5,0.0,0.0,,,
Ludmilla,675,3,S,S,5.0E-6,0.0,0.0,0.0,0.0,4.23E-4,0.001331,5.4E-5,0.0,0.0,5.0E-6,1.0E-6,0.99818,0.0,0.0,0.0,,,
Melitta,676,1,P,P,0.0,6.55E-4,3.0E-6,2.0E-6,0.0,0.0,0.0,1.28E-4,0.0,0.999211,0.0,0.0,1.0E-6,0.0,0.0,0.0,,,
Aaltje,677,1,S,S,4.0E-6,0.0,6.0E-5,0.0,0.0,0.0,0.002548,8.0E-6,0.0,0.0,7.0E-6,0.0,0.994684,0.002689,0.0,0.0,,,
Fredegundis,678,2,Mek,M,1.0E-6,0.0,1.5E-5,0.0,1.23E-4,1.8E-4,0.002584,0.992579,0.0,0.001769,0.0,0.0,0.002748,0.0,0.0,0.0,1,,1
Pax,679,3,M,M,0.0,1.0E-6,1.46E-4,0.0,0.0,0.046467,0.038738,0.780216,0.0,0.032184,0.0,0.0,0.102247,0.0,0.0,0.0,0,,0
Genoveva,680,1,P,P,0.0,3.9E-5,0.079134,1.0E-6,0.0,0.00478,0.0,1.11E-4,0.0,0.915841,1.0E-6,0.0,9.3E-5,0.0,0.0,0.0,,0,
Lanzia,683,2,C,C,0.0,0.029946,0.661402,0.0,0.0,0.025196,5.7E-5,0.031133,0.0,0.251028,1.0E-6,0.0,0.001238,0.0,0.0,0.0,,0,
Hildburg,684,1,S,S,0.0,0.0,0.074838,0.0,0.0,0.001992,1.9E-5,0.010226,0.0,2.3E-5,0.056409,0.0,0.849843,0.00665,0.0,0.0,,,
Hermia,685,1,S,S,0.004969,0.0,1.0E-6,0.0,0.0,1.0E-6,0.0,1.7E-5,0.0,0.0,1.0E-6,0.0,0.994259,7.52E-4,0.0,0.0,,,
Gersuind,686,1,C,C,0.0,0.0,0.536021,0.0,0.0,0.063186,9.0E-6,0.00709,0.0,7.5E-5,0.004748,0.0,0.38887,1.0E-6,0.0,0.0,,,
Tinette,687,1,P,P,0.0,0.0,1.0E-6,6.0E-6,0.0,0.0,0.0,0.273889,0.0,0.725885,0.0,0.0,2.2E-4,0.0,0.0,0.0,0,0,
Melanie,688,1,C,C,0.0,0.007644,0.922052,0.0,0.0,0.0,0.0,1.0E-6,0.0,0.067528,0.0,0.0,0.002776,0.0,0.0,0.0,,0,
Wratislavia,690,1,C,C,0.0,0.136212,0.861303,0.0,0.0,4.6E-5,0.0,0.002419,0.0,0.0,2.0E-5,0.0,0.0,0.0,0.0,0.0,,0,
Hippodamia,692,1,S,S,0.0,0.0,2.56E-4,0.0,0.0,1.0E-6,0.005806,2.34E-4,0.0,0.0,1.47E-4,0.0,0.993173,3.82E-4,0.0,0.0,,,
Ekard,694,1,Ch,Ch,1.0E-6,0.002949,3.69E-4,1.3E-5,0.0,0.0,0.0,5.0E-6,0.0,0.996631,0.0,0.0,3.1E-5,0.0,0.0,0.0,,1,
Bella,695,4,S,S,0.0,0.0,1.43E-4,0.0,5.0E-6,2.8E-5,0.008411,8.6E-5,0.0,0.0,0.00324,3.4E-5,0.988049,2.0E-6,0.0,0.0,,,
Leonora,696,1,Z,Z,1.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005105,0.0,0.0,0.02456,0.0,0.0,0.970333,,,
Galilea,697,1,Ch,Ch,0.0,0.013153,0.863959,0.0,0.0,2.0E-6,0.0,2.0E-5,0.0,0.079991,0.0,0.0,0.042876,0.0,0.0,0.0,,1,
Hela,699,2,S,S,0.021197,0.0,4.68E-4,0.0,0.0,1.0E-6,0.0,0.005822,0.0,3.8E-5,0.283356,0.0,0.689038,7.8E-5,0.0,3.0E-6,,,
Auravictrix,700,1,S,S,0.004341,0.0,0.0,0.0,0.0,4.1E-5,0.0,2.84E-4,0.0,0.0,0.0,0.0,0.995278,5.5E-5,0.0,0.0,,,
Oriola,701,2,M,M,5.0E-6,3.0E-6,1.0E-5,3.57E-4,0.0,0.021312,0.003799,0.708444,0.0,0.002934,3.2E-5,9.6E-5,0.263006,1.0E-6,0.0,0.0,,,
Alauda,702,4,C,C,0.0,0.065805,0.808016,0.0,0.0,0.001414,2.9E-5,0.003516,0.0,0.11423,1.1E-5,0.0,0.006979,0.0,0.0,0.0,0,0,
Interamnia,704,3,Ch,Ch,0.164319,0.011651,0.038022,5.0E-6,0.0,0.0,0.0,0.006363,0.0,0.775281,0.0,0.0,0.004339,0.0,0.0,1.9E-5,,1,
Erminia,705,2,P,P,0.0,1.05E-4,0.086241,2.0E-6,0.0,5.3E-5,0.0,4.38E-4,0.0,0.912974,0.0,0.0,1.85E-4,0.0,0.0,0.0,0,0,
Hirundo,706,2,Mk,M,0.0,0.0,1.3E-5,0.0,0.0,0.0,0.0,0.566504,0.0,0.433476,0.0,0.0,7.0E-6,0.0,0.0,0.0,0,1,1
Fringilla,709,2,Ch,Ch,0.0,0.005826,0.684666,0.0,0.0,2.2E-5,0.0,6.0E-6,0.0,0.30947,3.0E-6,0.0,6.0E-6,0.0,0.0,0.0,,1,
Marmulla,711,1,L,L,6.6E-5,0.0,1.0E-6,0.0,2.39E-4,1.0E-6,0.885181,0.001304,0.0,0.0,0.0,0.0,0.113197,1.0E-5,0.0,0.0,,,
Boliviana,712,2,Ch,Ch,0.0,0.002976,0.981387,0.0,0.0,7.2E-5,0.0,1.2E-4,0.0,0.012121,0.0,0.0,0.003325,0.0,0.0,0.0,,1,
Luscinia,713,2,C,C,0.0,0.005238,0.565314,0.0,0.0,6.0E-5,0.0,4.0E-5,0.0,0.429308,1.0E-6,0.0,4.0E-5,0.0,0.0,0.0,,0,
Ulula,714,1,S,S,0.0,0.0,3.0E-6,0.0,0.0,0.0,0.008804,0.0,0.0,0.0,0.0,0.0,0.991193,0.0,0.0,0.0,,,
Transvaalia,715,1,S,S,0.0,9.6E-5,1.56E-4,0.0,0.0,0.250924,1.0E-6,0.063828,0.0,6.2E-4,1.0E-6,0.0,0.684375,0.0,0.0,0.0,,,
Berkeley,716,2,S,S,3.95E-4,0.0,3.58E-4,0.003908,0.0,4.45E-4,0.001704,0.175573,0.0,0.002577,0.030342,0.0,0.784667,3.2E-5,0.0,0.0,,,
Wisibada,717,1,D,D,4.24E-4,0.0,0.0,0.417785,0.0,4.0E-6,0.0,0.295257,0.0,0.201935,0.0,0.0,0.084593,0.0,0.0,2.0E-6,,,
Erida,718,1,C,C,0.0,0.01554,0.741234,0.0,0.0,0.16934,6.15E-4,0.073132,0.0,6.1E-5,1.3E-5,0.0,6.4E-5,0.0,0.0,0.0,,0,
Albert,719,1,S,S,0.0,0.0,3.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0E-6,3.1E-5,0.999963,0.0,0.0,0.0,,,
Bohlinia,720,3,S,S,0.0,0.0,0.015067,0.0,0.0,0.002547,0.0,1.2E-5,3.0E-6,0.0,0.185154,0.0,0.797207,0.0,1.1E-5,0.0,,,
Tabora,721,1,D,D,0.0,0.0,0.0,0.805612,0.0,0.0,0.0,2.3E-4,0.0,0.164873,0.0,0.0,0.013147,0.0,0.0,0.016139,,,
Frieda,722,1,S,S,2.2E-5,0.0,0.0,0.0,2.0E-6,3.9E-5,0.0,2.69E-4,0.0,0.0,4.1E-5,0.0,0.999626,0.0,0.0,0.0,,,
Hammonia,723,2,M,M,3.0E-6,0.0,0.0,0.014423,3.47E-4,1.39E-4,9.77E-4,0.523544,0.0,4.76E-4,0.0,0.0,0.46009,0.0,0.0,0.0,,,
Hapag,724,1,Ch,Ch,0.0,8.99E-4,5.0E-6,0.0,0.0,0.0,0.0,0.007277,0.0,0.991692,0.0,0.0,1.27E-4,0.0,0.0,0.0,,1,
Joella,726,1,P,P,0.0,1.6E-5,0.12333,0.0,0.0,0.015564,0.0,0.208187,0.0,0.652711,1.0E-6,0.0,1.89E-4,1.0E-6,0.0,0.0,,0,
Nipponia,727,1,K,K,0.0,0.00101,5.73E-4,0.0,0.0,0.469865,1.0E-6,0.273135,0.0,1.71E-4,1.0E-5,0.0,0.255234,0.0,0.0,0.0,,,
Leonisis,728,1,L,L,4.0E-6,0.0,0.001549,0.0,2.6E-5,0.0,0.523944,0.109025,0.0,8.9E-5,2.58E-4,0.0,0.363255,0.001849,0.0,0.0,,,
Watsonia,729,2,Mk,M,7.0E-6,0.0,9.0E-6,9.0E-6,0.0,0.061034,0.013666,0.875161,0.0,0.047659,0.0,0.0,0.002455,1.0E-6,0.0,0.0,0,,1
Sorga,731,1,S,S,0.0,1.7E-5,1.31E-4,0.0,0.0,0.431694,0.0,0.09524,0.0,9.33E-4,4.7E-5,0.0,0.471939,0.0,0.0,0.0,,,
Tjilaki,732,2,D,D,5.0E-5,0.0,0.0,0.502943,0.0,1.0E-6,1.0E-6,0.00142,0.0,0.006652,0.0,0.0,0.478519,1.9E-5,0.0,0.010394,,,
Benda,734,1,Ch,Ch,0.0,0.002166,0.64504,0.0,0.0,0.0,0.0,3.0E-6,0.0,0.333559,0.0,0.0,0.01923,0.0,0.0,0.0,,1,
Marghanna,735,1,Ch,Ch,0.0,0.002296,0.986119,0.0,0.0,0.011579,6.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,
Arequipa,737,2,S,S,0.0,0.0,4.12E-4,0.0,0.0,8.0E-6,0.001888,2.3E-5,0.0,0.0,0.007282,0.0,0.990363,2.4E-5,0.0,0.0,,,
Mandeville,739,2,Ch,Ch,0.0,3.91E-4,0.007113,0.0,0.0,1.27E-4,0.0,2.35E-4,0.0,0.990891,0.0,0.0,0.001244,0.0,0.0,0.0,0,1,
Cantabia,740,1,P,P,0.0,6.62E-4,0.117693,0.0,0.0,0.0,0.0,1.2E-5,0.0,0.881443,0.0,0.0,1.9E-4,0.0,0.0,0.0,,0,
Botolphia,741,1,Mk,M,0.0,0.0,0.0,6.0E-5,0.0,0.0,0.0,0.991718,0.0,0.006992,0.0,0.0,0.00123,0.0,0.0,0.0,0,,1
Edisona,742,3,K,K,0.0,1.9E-4,8.52E-4,0.0,0.0,0.935654,9.93E-4,0.048978,0.0,0.001697,8.0E-6,0.0,0.011628,0.0,0.0,0.0,,,
Eugenisis,743,1,Ch,Ch,0.0,0.003201,0.972951,0.0,0.0,0.002067,0.0,7.94E-4,0.0,0.005876,1.0E-6,0.0,0.01511,0.0,0.0,0.0,,1,
Marlu,746,1,C,C,0.0,0.012104,0.987678,0.0,0.0,1.67E-4,0.0,1.0E-6,0.0,4.9E-5,1.0E-6,0.0,0.0,0.0,0.0,0.0,,0,
Winchester,747,2,C,C,0.0,0.027326,0.947155,0.0,0.0,4.0E-6,0.0,3.0E-6,0.0,0.022651,0.0,0.0,0.002862,0.0,0.0,0.0,,0,
Simeisa,748,1,P,P,0.0,0.0,0.0,0.005275,0.0,0.0,0.0,3.35E-4,0.0,0.993871,0.0,0.0,5.19E-4,0.0,0.0,0.0,,0,
Malzovia,749,1,S,S,2.98E-4,0.0,2.0E-6,0.0,0.0,2.9E-5,0.0,7.0E-6,0.0,0.0,5.0E-6,0.0,0.999644,1.6E-5,0.0,0.0,,,
Oskar,750,1,B,B,0.0,0.557528,0.442372,0.0,0.0,0.0,0.0,0.0,0.0,9.8E-5,1.0E-6,0.0,0.0,0.0,0.0,0.0,,,
Faina,751,1,C,C,0.0,0.003717,0.930131,0.0,0.0,0.0,0.0,1.5E-5,0.0,0.053859,0.0,0.0,0.012278,0.0,0.0,0.0,,0,
Sulamitis,752,3,Ch,Ch,0.0,0.001516,0.191009,6.0E-6,0.0,0.0,0.0,1.97E-4,0.0,0.804694,0.0,0.0,0.002575,0.0,0.0,2.0E-6,,1,
Tiflis,753,2,S,S,4.1E-5,0.0,3.0E-6,0.0,0.0,7.0E-6,0.215368,0.001024,0.0,2.0E-6,0.0,0.0,0.78354,1.5E-5,0.0,0.0,,,
Malabar,754,1,Ch,Ch,2.52E-4,0.00472,3.8E-4,3.6E-5,0.0,0.0,0.0,1.5E-5,0.0,0.994441,0.0,0.0,1.57E-4,0.0,0.0,0.0,0,1,
Quintilla,755,1,Mk,M,0.0,0.0,0.027574,0.0,0.0,0.002138,0.0,0.870784,0.0,0.043289,0.0,0.0,0.056215,0.0,0.0,0.0,0,,1
Lilliana,756,1,D,D,0.0,0.0,0.002828,0.835858,0.0,0.035248,1.45E-4,1.82E-4,0.0,0.081755,0.0,0.0,0.043976,8.0E-6,0.0,0.0,,,
Portlandia,757,1,Mk,M,0.0,1.0E-6,2.9E-5,0.0,0.0,0.017864,0.0,0.896175,0.0,0.060213,0.0,0.0,0.025717,0.0,0.0,0.0,0,,1
Mancunia,758,5,Mk,M,0.0,0.0,2.13E-4,8.0E-6,0.0,0.011054,7.0E-6,0.73415,0.0,0.249649,0.0,0.0,0.004919,0.0,0.0,0.0,0,0,1
Vinifera,759,1,S,S,0.001121,0.0,7.0E-6,1.0E-6,0.0,0.0,0.0,5.0E-6,0.0,0.174824,0.0,0.0,0.604834,1.0E-6,0.0,0.219207,,,
Massinga,760,1,S,S,0.001674,0.0,0.0,0.0,0.0,9.0E-6,0.0,4.0E-6,0.0,0.0,0.0,0.0,0.998081,2.31E-4,0.0,0.0,,,
Brendelia,761,1,S,S,0.0,0.0,1.2E-4,0.0,0.0,3.4E-5,1.12E-4,9.42E-4,0.0,0.0,0.001406,0.0,0.997327,5.9E-5,0.0,0.0,,,
Pulcova,762,1,C,C,0.0,0.099227,0.90073,0.0,0.0,0.0,0.0,3.0E-6,0.0,3.9E-5,0.0,0.0,0.0,0.0,0.0,0.0,,0,
Gedania,764,1,Ch,Ch,0.0,0.014836,0.853163,0.0,0.0,0.0,0.0,2.0E-6,0.0,0.113188,0.0,0.0,0.018811,0.0,0.0,0.0,,1,
Moguntia,766,2,C,C,0.0,0.113871,0.701346,0.0,0.0,0.152951,0.0,0.028901,0.0,0.001941,2.9E-5,0.0,9.6E-4,0.0,0.0,0.0,,,
Bondia,767,1,Ch,Ch,0.0,0.938108,0.061839,0.0,0.0,0.0,0.0,1.0E-6,0.0,4.5E-5,7.0E-6,0.0,0.0,0.0,0.0,0.0,,1,
Struveana,768,1,M,M,0.0,0.0,0.0,0.012679,0.0,5.95E-4,2.0E-6,0.95516,0.0,0.031416,0.0,0.0,1.47E-4,0.0,0.0,0.0,,,0
Libera,771,5,Mk,M,1.0E-6,2.0E-6,0.031296,0.002051,0.0,3.78E-4,1.0E-6,0.902077,0.0,0.0609,0.0,0.0,6.69E-4,0.0,0.002625,0.0,0,,1
Tanete,772,1,C,C,0.0,0.007269,0.888063,0.0,0.0,0.0,0.0,2.0E-5,0.0,0.098884,0.0,0.0,0.005765,0.0,0.0,0.0,,0,
Irmintraud,773,2,P,P,0.0,0.0,0.0,0.007538,0.0,1.9E-5,0.0,0.00779,0.0,0.984576,0.0,0.0,7.6E-5,0.0,0.0,0.0,0,0,
Armor,774,1,S,S,0.0,0.0,0.001353,0.0,0.0,7.0E-6,9.84E-4,7.5E-5,0.0,0.0,0.016166,0.0,0.981374,4.0E-5,0.0,0.0,,,
Lumiere,775,1,S,S,0.0,0.0,9.7E-5,1.6E-5,0.0,5.0E-6,0.180781,0.255839,0.0,0.00901,3.0E-6,0.0,0.554234,1.5E-5,0.0,0.0,,,
Berbericia,776,2,Ch,Ch,0.0,1.66E-4,0.762477,0.0,0.0,0.001269,0.0,0.022852,0.0,0.208927,0.0,0.0,0.004308,0.0,0.0,0.0,,1,
Gutemberga,777,1,P,P,0.0,0.002342,0.196549,1.0E-6,0.0,0.0,0.0,9.6E-5,0.0,0.800691,0.0,0.0,3.22E-4,0.0,0.0,0.0,,0,
Theobalda,778,1,Ch,Ch,0.0,0.008707,0.882304,0.0,0.0,1.0E-6,0.0,1.57E-4,0.0,0.100195,0.0,0.0,0.008635,0.0,0.0,0.0,,1,
Nina,779,5,Mk,M,2.0E-6,0.0,5.0E-6,6.88E-4,1.0E-6,0.001776,9.8E-5,0.984889,0.0,0.011418,0.0,0.0,0.001122,0.0,0.0,0.0,0,,1
Armenia,780,1,P,P,0.0,0.001361,0.105449,4.66E-4,0.0,0.0,0.0,0.0343,0.0,0.854709,0.0,0.0,0.003715,0.0,0.0,0.0,,0,
Kartvelia,781,1,C,C,0.0,0.012513,0.929924,0.0,0.0,0.053462,7.1E-5,0.003968,0.0,4.1E-5,6.0E-6,0.0,1.6E-5,0.0,0.0,0.0,,0,
Montefiore,782,1,S,S,2.1E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999962,1.7E-5,0.0,0.0,,,
Nora,783,1,P,P,0.0,6.65E-4,0.280709,2.0E-6,0.0,0.0,0.0,2.6E-5,0.0,0.713237,0.0,0.0,0.005361,0.0,0.0,0.0,0,0,
Pickeringia,784,1,C,C,0.0,0.013699,0.985898,0.0,0.0,9.0E-5,0.0,4.6E-5,0.0,2.47E-4,2.0E-6,0.0,1.8E-5,0.0,0.0,0.0,,0,
Zwetana,785,5,Ch,Ch,0.0,1.05E-4,0.034981,0.0,0.0,0.004573,2.0E-6,0.44246,0.0,0.514886,0.0,0.0,0.002993,0.0,0.0,0.0,0,1,0
Bredichina,786,1,P,P,0.0,3.59E-4,0.095045,0.013394,0.0,0.0,0.0,1.2E-5,0.0,0.889956,0.0,0.0,0.001233,2.0E-6,0.0,0.0,,0,
Moskva,787,1,S,S,0.0,0.0,1.2E-5,0.0,0.0,0.0,1.5E-5,0.0,0.0,0.0,1.3E-5,0.0,0.999959,0.0,0.0,0.0,,,
Hohensteina,788,2,Ch,Ch,0.0,0.022081,0.930447,0.0,0.0,0.002471,2.0E-6,8.4E-5,0.0,0.044012,0.0,0.0,9.03E-4,0.0,0.0,0.0,,1,
Lena,789,1,Mk,M,0.0,5.0E-6,3.24E-4,1.0E-6,0.0,1.1E-5,0.0,0.820374,0.0,0.179276,0.0,0.0,8.0E-6,0.0,0.0,0.0,0,,1
Pretoria,790,3,P,P,1.1E-4,6.1E-5,0.049067,6.1E-5,0.0,3.0E-6,0.0,0.002778,0.0,0.619879,0.0,0.0,0.017396,0.0,0.0,0.310645,0,0,
Ani,791,1,C,C,0.0,0.002874,0.738594,0.0,0.0,0.0,0.0,2.0E-6,0.0,0.244518,0.0,0.0,0.014011,0.0,0.0,0.0,,0,
Metcalfia,792,1,P,P,0.0,7.64E-4,0.398947,0.0,0.0,0.0,0.0,2.0E-6,0.0,0.598109,0.0,0.0,0.002179,0.0,0.0,0.0,0,0,
Arizona,793,2,S,S,0.0,0.0,5.93E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01748,0.0,0.981922,4.0E-6,0.0,0.0,,,
Fini,795,1,C,C,0.0,0.006797,0.99317,0.0,0.0,3.0E-6,0.0,0.0,0.0,2.6E-5,2.0E-6,0.0,0.0,1.0E-6,0.0,0.0,,0,
Sarita,796,2,Mk,M,0.0,5.0E-6,0.003108,0.0,1.1E-5,0.015135,0.0,0.390226,0.0,0.310879,0.0,0.0,0.280636,0.0,0.0,0.0,0,,1
Montana,797,1,S,S,0.044565,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-6,0.0,0.0,0.0,0.0,0.955311,1.23E-4,0.0,0.0,,,
Ruth,798,1,K,K,0.0,0.001716,0.00837,0.0,0.0,0.942558,1.0E-6,0.044219,0.0,1.52E-4,0.0,0.0,0.002983,0.0,0.0,0.0,,,
Picka,803,1,D,D,1.0E-6,0.0,0.0,0.84157,0.0,7.0E-6,0.0,0.085359,0.0,0.058379,0.0,0.0,0.014684,0.0,0.0,0.0,,,
Hispania,804,2,Ch,Ch,0.0,9.8E-4,0.344978,0.0,0.0,2.0E-6,0.0,0.008837,0.0,0.63651,0.0,0.0,0.008694,0.0,0.0,0.0,0,1,
Merxia,808,4,S,S,0.0,0.0,3.07E-4,0.0,0.0,1.0E-6,0.0,0.0,0.0,0.0,0.012241,6.8E-5,0.986721,6.6E-4,0.0,0.0,,,
Lundia,809,5,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
Atossa,810,1,S,S,1.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999989,1.0E-6,0.0,0.0,,,
Nauheima,811,1,S,S,0.0,4.0E-6,7.92E-4,0.0,0.003377,0.200233,0.0,0.136181,0.0,6.1E-5,0.072134,0.0,0.587216,1.0E-6,0.0,0.0,,,
Baumeia,813,2,S,S,0.134499,0.0,0.0,0.0,1.4E-5,3.02E-4,4.5E-5,0.004825,0.0,3.0E-6,0.0,0.0,0.860289,2.3E-5,0.0,0.0,,,
Tauris,814,3,P,P,1.01E-4,0.005519,0.348242,0.097936,0.0,5.0E-6,0.0,9.46E-4,0.0,0.475864,0.0,0.0,0.056852,0.0,0.0,0.014534,0,0,
Coppelia,815,2,S,S,0.465547,0.0,0.0,0.0,9.6E-4,9.46E-4,0.0,3.0E-6,0.0,0.0,1.0E-6,0.0,0.532542,0.0,0.0,0.0,,,
Juliana,816,1,C,C,0.0,0.001216,0.779765,3.85E-4,0.0,1.0E-6,0.0,2.5E-5,0.0,0.098762,1.0E-6,0.0,0.119842,2.0E-6,0.0,0.0,,,
Annika,817,1,S,S,4.0E-6,0.0,4.8E-5,0.0,0.0,8.2E-5,3.5E-5,0.001072,0.0,4.0E-6,6.0E-6,0.0,0.998173,5.76E-4,0.0,0.0,,,
Barnardiana,819,1,S,S,0.068198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931778,2.3E-5,0.0,0.0,,,
Fanny,821,1,Ch,Ch,0.0,0.004631,0.99502,0.0,0.0,3.26E-4,0.0,2.0E-6,0.0,2.0E-5,1.0E-6,0.0,0.0,0.0,0.0,0.0,,1,
